ROM variant detected: ntsc-final
🎮 EXTRACTING FILES FROM NTSC-FINAL ROM
============================================================
Found 2015 file offset entries
Found 2014 file names

📋 DETAILED FILE LISTING (2014 files)
--------------------------------------------------------------------------------
Idx Type     Category  Size      Uncomp    Name
--------------------------------------------------------------------------------
1002       audio        5.6K      5.6K  Ap1_07_joM
1003       audio       21.9K     21.9K  Ap1_08_caM
1004       audio        2.5K      2.5K  Ap2_01_joM
1005       audio        3.7K      3.7K  Ap2_02_joM
1006       audio        7.6K      7.6K  Ap2_03_drM
1007       audio        3.7K      3.7K  Ap2_04_joM
1008       audio        7.3K      7.3K  Ap2_05_joM
1009       audio       20.1K     20.1K  Ap2_06_drM
1010       audio       14.4K     14.4K  Ap2_07_drM
1011       audio        5.3K      5.3K  Ap3_01_gdM
1012       audio        3.1K      3.1K  Ap3_02_joM
1013       audio        2.8K      2.8K  Ap3_03_joM
1014       audio        4.6K      4.6K  Ap4_01_dvM
1015       audio        6.7K      6.7K  Ap4_02_joM
1016       audio       10.6K     10.6K  Ap4_03_dvM
1017       audio        7.9K      7.9K  Ap4_04_joM
1018       audio       13.1K     13.1K  Ap4_05_dvM
1019       audio        4.2K      4.2K  Ap4_06_joM
1020       audio       11.1K     11.1K  Ap4_07_blM
1021       audio        3.1K      3.1K  Ap4_08_dvM
1022       audio       12.6K     12.6K  Ap4_09_dvM
1023       audio       39.9K     39.9K  Ap5_01_joM
1024       audio       35.5K     35.5K  Ap5_02_joM
1025       audio       25.5K     25.5K  Ap5_03_joM
1026       audio        4.2K      4.2K  Ap6_01_joM
1027       audio       25.1K     25.1K  Ap6_02_caM
1028       audio        8.2K      8.2K  Ap6_03_joM
1029       audio       62.2K     62.2K  Ap6_04_caM
1030       audio       15.5K     15.5K  Ap6_05_joM
1031       audio       53.0K     53.0K  Ap6_06_caM
1032       audio       45.4K     45.4K  Ap7_01_caM
1033       audio        8.8K      8.8K  Ap7_02_joM
1034       audio        8.8K      8.8K  Ap7_03_caM
1035       audio        4.2K      4.2K  Ap7_04_joM
1036       audio       20.0K     20.0K  Ap8_01_dvM
1037       audio       36.3K     36.3K  Ap8_02_blM
1038       audio       14.0K     14.0K  Ap8_03_dvM
1039       audio       11.1K     11.1K  Ap8_04_blM
1040       audio       13.6K     13.6K  Ap8_06_blM
1041       audio       44.5K     44.5K  Ap8_07_trM
1042       audio       18.6K     18.6K  Ap8_08_dvM
1043       audio       33.0K     33.0K  Ap8_09_trM
1044       audio       37.7K     37.7K  Ap8_10_blM
1045       audio       24.6K     24.6K  Ap9_01_joM
1046       audio       61.4K     61.4K  Ap9_02_caM
1047       audio        7.5K      7.5K  Ap9_03_joM
1048       audio       17.3K     17.3K  Ap10_01_caM
1049       audio       11.5K     11.5K  Ap10_02_caM
1050       audio       16.6K     16.6K  Ap10_03_caM
1051       audio       25.1K     25.1K  Ap10_04_caM
1052       audio        6.4K      6.4K  Ap10_05_joM
1053       audio       30.1K     30.1K  Ap10_06_caM
1054       audio        3.1K      3.1K  Ap10_07_joM
1055       audio       11.8K     11.8K  Ap10_08_caM
1056       audio       22.8K     22.8K  Ap10_09_joM
1057       audio        4.8K      4.8K  Ap11_01_jnM
1058       audio        6.9K      6.9K  Ap11_02_joM
1059       audio        2.2K      2.2K  Ap11_03_jnM
1060       audio       20.0K     20.0K  Ap11_04_joM
1061       audio        6.9K      6.9K  Ap11_05_jnM
1062       audio        4.3K      4.3K  Ap11_06_joM
1063       audio       15.8K     15.8K  Ap11_07_jnM
1064       audio       15.3K     15.3K  Ap11_08_joM
1065       audio       31.5K     31.5K  Ap12_01_jnM
1066       audio       10.6K     10.6K  Ap12_02_joM
1067       audio        3.1K      3.1K  Ap12_03_jnM
1068       audio        7.3K      7.3K  Ap12_04_joM
1069       audio       19.7K     19.7K  Ap12_05_jnM
1070       audio        9.7K      9.7K  Ap12_06_joM
1071       audio        2.4K      2.4K  Ap12_07_jnM
1072       audio        2.4K      2.4K  Ap12_08_joM
1073       audio        6.0K      6.0K  Ap12_09_jnM
1074       audio       13.5K     13.5K  Ap12_10_joM
1075       audio        6.6K      6.6K  Ap13_01_joM
1076       audio       21.9K     21.9K  Ap13_02_suM
1077       audio       10.8K     10.8K  Ap13_03_joM
1078       audio        7.6K      7.6K  Ap13_04_suM
1079       audio       17.8K     17.8K  Ap13_06_suM
1080       audio       20.8K     20.8K  Ap14_03_suM
1081       audio        9.7K      9.7K  Ap14_04_joM
1082       audio        7.6K      7.6K  Ap14_05_suM
1083       audio        7.6K      7.6K  Ap14_07_joM
1084       audio       12.0K     12.0K  Ap15_01_elM
1085       audio       31.0K     31.0K  Ap15_02_elM
1086       audio        5.6K      5.6K  Ap15_03_joM
1087       audio        4.3K      4.3K  Ap15_04_jnM
1088       audio        5.7K      5.7K  Ap15_05_elM
1089       audio        2.0K      2.0K  Ap15_06_joM
1090       audio       10.4K     10.4K  Ap15_07_elM
1091       audio       10.8K     10.8K  Ap15_08_joM
1092       audio        7.1K      7.1K  Ap15_09_elM
1093       audio       10.2K     10.2K  Ap15_10_joM
1094       audio       13.6K     13.6K  Ap15_11_elM
1095       audio       22.0K     22.0K  Ap16_01_joM
1096       audio       35.0K     35.0K  Ap16_02_caM
1097       audio       38.2K     38.2K  Ap16_04_caM
1098       audio       24.6K     24.6K  Ap16_05_joM
1099       audio       16.4K     16.4K  Ap16_06_caM
1100       audio        9.3K      9.3K  Ap17_01_trM
1101       audio       24.6K     24.6K  Ap17_02_prM
1102       audio       17.5K     17.5K  Ap17_03_trM
1103       audio       45.2K     45.2K  Ap17_04_prM
1104       audio        6.7K      6.7K  Ap17_05_trM
1105       audio       16.2K     16.2K  Ap17_06_trM
1106       audio       17.1K     17.1K  Ap18_01_joM
1107       audio        8.5K      8.5K  Ap18_02_elM
1108       audio        2.5K      2.5K  Ap18_03_elM
1109       audio       10.2K     10.2K  Ap18_04_joM
1110       audio       13.0K     13.0K  Ap18_05_elM
1111       audio        6.4K      6.4K  Ap19_01_caM
1112       audio        4.8K      4.8K  Ap19_02_caM
1113       audio        7.9K      7.9K  Ap19_03_joM
1114       audio        6.9K      6.9K  Ap19_04_caM
1115       audio       16.8K     16.8K  Ap19_05_joM
1116       audio       18.2K     18.2K  Ap19_06_joM
1117       audio        4.7K      4.7K  Ap20_01_joM
1118       audio       35.7K     35.7K  Ap20_02_prM
1119       audio       16.6K     16.6K  Ap20_03_joM
1120       audio       37.8K     37.8K  Ap20_04_prM
1121       audio       12.7K     12.7K  Ap20_05_joM
1122       audio       18.4K     18.4K  Ap20_06_blM
1123       audio        6.9K      6.9K  Ap20_07_trM
1124       audio        6.2K      6.2K  Ap20_08_trM
1125       audio       16.9K     16.9K  Ap21_01_elM
1126       audio       10.8K     10.8K  Ap21_02_joM
1127       audio        8.2K      8.2K  Ap21_03_elM
1128       audio        3.3K      3.3K  Ap21_04_joM
1129       audio        9.3K      9.3K  Ap22_01_elM
1130       audio       11.7K     11.7K  Ap22_02_joM
1131       audio       12.6K     12.6K  Ap22_03_elM
1132       audio        9.9K      9.9K  Ap22_04_joM
1133       audio       13.6K     13.6K  Ap23_01_joM
1134       audio        4.7K      4.7K  Ap23_02_drM
1135       audio        5.5K      5.5K  Ap23_03_joM
1136       audio       37.8K     37.8K  Ap23_04_drM
1137       audio       14.0K     14.0K  Ap23_05_joM
1138       audio       25.0K     25.0K  Ap23_06_drM
1139       audio        2.5K      2.5K  Ap23_07_joM
1140       audio       85.1K     85.1K  Ap23_08_drM
1141       audio       18.4K     18.4K  Ap24_01_caM
1142       audio       15.8K     15.8K  Ap24_02_joM
1143       audio       15.7K     15.7K  Ap24_03_caM
1144       audio       11.7K     11.7K  Ap24_04_joM
1145       audio       41.8K     41.8K  Ap24_05_caM
1146       audio        3.4K      3.4K  Ap24_06_caM
1147       audio        3.8K      3.8K  Ap24_07_joM
1148       audio       12.0K     12.0K  Ap24_08_joM
1149       audio       12.6K     12.6K  Ap25_01_joM
1150       audio        5.7K      5.7K  Ap25_02_joM
1151       audio        9.3K      9.3K  Ap26_01_joM
1152       audio       12.7K     12.7K  Ap26_02_dvM
1153       audio       18.4K     18.4K  Ap26_03_joM
1154       audio       19.1K     19.1K  Ap26_04_dvM
1155       audio       23.7K     23.7K  Ap26_05_dvM
1156       audio        5.3K      5.3K  Ap26_06_joM
1157       audio       15.0K     15.0K  Ap26_07_dvM
1158       audio        6.7K      6.7K  Ap26_08_dvM
1159       audio       18.1K     18.1K  Ap27_01_joM
1160       audio        2.4K      2.4K  Ap27_02_elM
1161       audio        6.4K      6.4K  Ap27_03_elM
1162       audio        6.9K      6.9K  Ap27_04_joM
1163       audio        4.6K      4.6K  Ap27_05_joM
1164       audio        8.2K      8.2K  Ap27_06_elM
1165       audio       29.3K     29.3K  Ap28_01_elM
1166       audio       16.9K     16.9K  Ap28_02_joM
1167       audio       58.0K     58.0K  Ap28_03_elM
1168       audio       25.7K     25.7K  Ap28_04_joM
1169       audio       11.3K     11.3K  Ap28_05_elM
1170       audio        7.1K      7.1K  Ap28_06_joM
1171       audio        5.7K      5.7K  Ap29_01_elM
1172       audio       10.2K     10.2K  Ap29_02_joM
1173       audio        9.5K      9.5K  Ap29_03_elM
1174       audio        7.9K      7.9K  Ap29_04_joM
1175       audio        7.1K      7.1K  Ap29_05_joM
1176       audio       14.9K     14.9K  Ap29_06_elM
1177       audio        9.1K      9.1K  Ap29_07_joM
1178       audio        6.0K      6.0K  Ap29_08_elM
1179       audio        4.3K      4.3K  Ap29_09_joM
1180       audio        3.1K      3.1K  Ap29_10_elM
1181  Z    props        2.1K      4.7K  PautosurgeonZ
1182  Z    chrs        12.8K     36.8K  CdarkwetZ
1183  Z    chrs        16.3K     47.3K  CdarkaqualungZ
1184  Z    chrs        13.3K     37.9K  CdarksnowZ
1185  Z    chrs        13.4K     37.9K  CdarklabZ
1186  Z    chrs        18.2K     53.2K  CfemlabtechZ
1187  Z    chrs        18.8K     55.1K  CddsniperZ
1188  Z    chrs        11.0K     31.0K  Cpilotaf1Z
1189  Z    chrs        16.2K     46.3K  CcilabtechZ
1190  Z    chrs        17.9K     51.8K  CcifemtechZ
1191  Z    chrs         5.3K     15.3K  Cheadeileen_hZ
1192  Z    chrs         3.7K     10.6K  Cheadscott_hZ
1193  Z    chrs        12.5K     37.4K  CcarreveningsuitZ
1194  Z    chrs        10.8K     29.5K  CjonathonZ
1195  Z    chrs        11.3K     31.7K  CcisoldierZ
1196  Z    chrs         3.3K      9.7K  CheadsanchezZ
1197  Z    chrs         6.9K     18.7K  CheaddarkaquaZ
1198  Z    chrs         5.5K     15.5K  CheadddsniperZ
1199  Z    props        3.3K      7.8K  PlimoZ
1200  Z    props       13.1K     34.4K  PpdmenuZ
1201  Z    props        3.6K      8.8K  Pa51interceptorZ
1202  Z    props        924B      1.9K  Pa51dishZ
1203  Z    props        1.6K      3.2K  Pa51radarconsoleZ
1204  Z    props        341B      648B  Pa51lockerdoorZ
1205  Z    props        1.4K      4.0K  Pg5generatorZ
1206  Z    props        708B      2.0K  Pg5dumpsterZ
1207  Z    guns         3.4K      8.0K  Gar34lodZ
1208  Z    guns         4.1K      9.0K  GavengerlodZ
1209  Z    guns         3.3K      7.6K  Gcmp150lodZ
1210  Z    guns         4.1K      9.1K  GcrossbowlodZ
1211  Z    guns         3.9K      8.6K  GcyclonelodZ
1212  Z    guns         3.1K      6.7K  GdruggunlodZ
1213  Z    guns         4.2K      9.7K  Gdy357lodZ
1214  Z    guns         4.0K      9.1K  Gdy357trentlodZ
1215  Z    guns         4.9K     11.6K  GdevastatorlodZ
1216  Z    guns         3.2K      8.0K  GdydragonlodZ
1217  Z    guns         3.7K      9.9K  GdysuperdragonlodZ
1218  Z    guns         2.4K      5.3K  GknifelodZ
1219  Z    guns         2.7K      5.4K  GlaserlodZ
1220  Z    guns         3.9K      9.0K  GmagseclodZ
1221  Z    guns         3.0K      6.3K  GmayanpistollodZ
1222  Z    guns         3.1K      6.9K  GmayansmglodZ
1223  Z    guns         4.1K      9.3K  GpcgunlodZ
1224  Z    guns         3.9K      9.0K  Grcp120lodZ
1225  Z    guns         5.0K     10.1K  GrocketlodZ
1226  Z    guns         3.9K      8.7K  GshotgunlodZ
1227  Z    guns         4.5K     10.2K  GskpistollodZ
1228  Z    guns         3.4K      7.4K  GskrocketlodZ
1229  Z    guns         4.0K      8.9K  GsniperlodZ
1230  Z    guns         3.9K      8.1K  Gz2020lodZ
1231  Z    props        2.0K      5.2K  PchrcloakerZ
1232  Z    props        3.1K     10.0K  PchrspeedpillZ
1233  Z    props        397B      736B  PbaggagecarrierZ
1234  Z    props        544B      1.1K  PminesignZ
1235  Z    props        729B      1.2K  PchamberZ
1236  Z    props        4.2K     11.5K  PisotopeexperimentZ
1237  Z    props        696B      1.7K  PisotopeZ
1238  Z    props        427B      1.1K  PreactordoorZ
1239  Z    props        2.9K      6.6K  PsaucerinsideZ
1240  Z    props        1.1K      2.7K  PvillastoolZ
1241  Z    props        2.6K      3.1K  Pcetanwindow1Z
1242  Z    props        2.6K      3.1K  Pcetanwindow2Z
1243  Z    props        2.6K      3.1K  Pcetanwindow3Z
1244       audio       14.9K     14.9K  Apelelv01M
1245       audio        4.3K      4.3K  Apelgrd01M
1246       audio        2.5K      2.5K  Ap29_11_joM
1247  Z    guns         4.5K      9.5K  GlaserZ
1248  Z    props        612B      1.3K  PbigpelagicdoorZ
1249  Z    props        478B      776B  Psk_jonrubble3Z
1250  Z    props        337B      536B  Psk_jonrubble4Z
1251  Z    props        373B      616B  Psk_jonrubble5Z
1252  Z    props        410B      664B  Psk_jonrubble6Z
1253  Z    guns         5.3K     10.8K  GcombathandslodZ
1254  Z    props        1.4K      2.8K  PbinocularsZ
1255  Z    props        4.5K      9.4K  PsubmarineZ
1256  Z    props       12.6K     27.4K  Pairforce1Z
1257  Z    props        470B      848B  PenginepartZ
1258       audio        9.3K      9.3K  Am3l2carrM
1259       audio        7.1K      7.1K  Aelvcet01M
1260       audio       11.7K     11.7K  Aelvcet02M
1261       audio        2.4K      2.4K  Ajorep01M
1262       audio        2.2K      2.2K  Ajorep02M
1263       audio        2.4K      2.4K  Ajorep03M
1264       audio        2.8K      2.8K  Ajorep04M
1265  Z    props        1.2K      3.0K  PcetroofgunZ
1266  Z    props        4.6K      8.5K  PcetansmalldoorZ
1267  Z    props        7.2K     11.0K  PpowernodeZ
1268  Z    props        4.7K      8.2K  PcetanbluegreenlZ
1269  Z    props        4.7K      8.2K  PcetanbluegreenrZ
1270  Z    props       10.5K     20.0K  PskedarconsoleZ
1271  Z    props        2.9K      4.4K  PskedarconsolepanelZ
1272       audio        2.2K      2.2K  Ajorpld01M
1273       audio        2.2K      2.2K  Ajorpld02M
1274       audio        2.2K      2.2K  Ajorpld03M
1275       audio        2.2K      2.2K  Ajorpld04M
1276  Z    guns         3.9K      8.9K  GnbombZ
1277  Z    guns         2.1K      4.7K  GnbomblodZ
1278  Z    guns         2.1K      4.7K  GgrenadelodZ
1279  Z    props        2.0K      4.0K  PweaponcdoorZ
1280  Z    props        512B      1.1K  PtargetZ
1281  Z    props        421B      720B  PdevicesecretdoorZ
1282  Z    props        410B      720B  PcarringtonsecretdoorZ
1283  Z    props        989B      2.2K  PsinisterpcZ
1284  Z    props        1.2K      3.0K  PsinisterstationZ
1285  Z    props       11.9K     25.4K  PkeypadlockZ
1286  Z    props       11.4K     20.8K  PthumbprintscannerZ
1287  Z    props        6.8K     18.0K  PretinalockZ
1288  Z    props        5.1K     18.3K  PcardlockZ
1289  Z    props        1.3K      3.0K  PgoodstationZ
1290  Z    props        875B      1.8K  PgoodpcZ
1291  Z    chrs        22.5K     65.0K  CskedarkingZ
1292  Z    chrs        16.7K     45.1K  CelviswaistcoatZ
1293  Z    chrs         4.1K     11.7K  CheadgriffeyZ
1294  Z    chrs         4.5K     12.9K  CheadmotoZ
1295  Z    chrs         4.0K     11.9K  CheadkeithZ
1296  Z    chrs         4.9K     14.9K  CheadwinnerZ
1297  Z    chrs         3.0K      7.9K  Ca51faceplateZ
1298  Z    props        1.3K      2.6K  PchrautogunZ
1299  Z    props        2.5K      5.7K  Pg5bigchairZ
1300  Z    props        2.0K      4.6K  Pg5smallchairZ
1301  Z    props        1.9K      3.8K  PkingsceptreZ
1302  Z    props        977B      1.7K  PlabcoatZ
1303       audio        4.3K      4.3K  Atrjo01M
1304       audio       11.1K     11.1K  Atrgrim01M
1305       audio        8.8K      8.8K  Atrgrim02M
1306       audio        6.2K      6.2K  Atrcarr06M
1307       audio        6.9K      6.9K  Atrcarr07M
1308       audio        9.3K      9.3K  Atrcarr08M
1309       audio        8.8K      8.8K  Atrcarr01M
1310       audio        5.7K      5.7K  Atrcarr02M
1311       audio        5.7K      5.7K  Atrcarr03M
1312       audio        7.3K      7.3K  Atrcarr04M
1313       audio        6.9K      6.9K  Atrcarr05M
1314       audio        6.2K      6.2K  Atrcarr12M
1315       audio        8.0K      8.0K  Abnblde01M
1316       audio        4.7K      4.7K  Abncass01M
1317  Z    props        1.4K      4.0K  Pcidoor1Z
1318  Z    props        2.6K      6.4K  Pg5_chairZ
1319  Z    props        2.2K      5.2K  Pg5_chair2Z
1320  Z    props        231B      384B  Pdd_window_foyerZ
1321  Z    guns         4.7K     10.7K  Ghand_jowetsuitZ
1322  Z    guns         4.8K      9.6K  Ghand_trentZ
1323  Z    guns         5.0K     10.2K  Ghand_jofrockZ
1324  Z    guns         4.9K     10.2K  Ghand_jotrenchZ
1325  Z    guns         4.9K     10.8K  Ghand_ddsniperZ
1326  Z    guns         5.8K     12.0K  Ghand_presidentZ
1327  Z    guns         4.8K      9.6K  Ghand_joaf1Z
1328  Z    guns         4.8K      9.4K  Ghand_jopilotZ
1329  Z    guns         4.8K      9.6K  Ghand_carringtonZ
1330  Z    guns         4.8K      9.6K  Ghand_mrblondeZ
1331  Z    guns         4.8K      9.6K  Ghand_ciaZ
1332  Z    guns         4.8K      9.7K  Ghand_cifemtechZ
1333  Z    guns         4.8K      9.6K  Ghand_fbiarmZ
1334  Z    guns         5.0K     10.3K  Ghand_josnowZ
1335  Z    guns         4.5K      9.1K  Ghand_vriesZ
1336  Z    guns         4.8K      9.6K  Ghand_ddsecurityZ
1337  Z    guns         4.9K      9.7K  Ghand_tragic_pelagicZ
1338  Z    guns         4.8K      9.6K  Ghand_stewardess_coatZ
1339  Z    guns         4.7K      9.7K  Ghand_ddlabtechZ
1340  Z    props        8.3K     21.1K  Pci_cabinetZ
1341  Z    props        3.7K     12.2K  Pci_deskZ
1342  Z    props        5.0K     15.7K  Pci_carr_deskZ
1343  Z    props        4.3K     12.2K  Pci_f_chairZ
1344  Z    props        3.4K      8.7K  Pci_loungerZ
1345  Z    props        4.4K     12.6K  Pci_f_sofaZ
1346  Z    props        2.6K      9.4K  Pci_tableZ
1347  Z    props        695B      1.9K  Pcv_coffee_tableZ
1348  Z    props        782B      1.5K  Pcv_chair1Z
1349  Z    props        6.0K     16.4K  Pcv_chair2Z
1350  Z    props        1.2K      2.9K  Pcv_sofaZ
1351  Z    props        796B      1.7K  Pcv_chair4Z
1352  Z    props        6.2K     16.2K  Pcv_lampZ
1353  Z    props        625B      1.4K  Pcv_cabinetZ
1354  Z    props        1.0K      2.5K  Pcv_f_bedZ
1355  Z    props        3.5K     10.9K  Ppel_chair1Z
1356  Z    props       14.1K     29.2K  Psk_console2Z
1357  Z    props        3.9K     11.5K  Pdd_ear_tableZ
1358  Z    props        5.3K     15.3K  Pdd_ear_chairZ
1359  Z    props        4.4K     13.1K  Pairbase_table2Z
1360  Z    props        4.6K     10.6K  Pairbase_chair2Z
1361  Z    props        4.3K     16.8K  Pmisc_crateZ
1362  Z    props        4.3K      6.9K  Pmisc_irspecsZ
1363  Z    chrs         6.8K     19.6K  Cheadelvis_gogsZ
1364  Z    chrs         4.2K     12.4K  CheadstevemZ
1365  Z    props        1.5K      3.3K  Pa51_roofgunZ
1366  Z    props        1.1K      2.7K  Psk_drone_gunZ
1367  Z    props        1.9K      4.3K  Pci_roofgunZ
1368  Z    props        3.2K     10.3K  Pcv_tableZ
1369  Z    chrs        13.3K     38.3K  Cdark_leatherZ
1370  Z    chrs         5.5K     14.7K  Cheaddark_snowZ
1371  Z    chrs         4.6K     13.9K  CheadpresidentZ
1372  Z    props        7.8K     16.2K  Pcidoor1_refZ
1373  Z    props       11.7K     20.3K  Palaskadoor_outZ
1374  Z    props        7.8K     14.0K  Palaskadoor_inZ
1375  Z    props        989B      2.1K  PwirefenceZ
1376  Z    props       12.0K     28.0K  PrarelogoZ
1377  Z    chrs         6.9K     19.7K  Chead_vdZ
1378       audio       14.8K     14.8K  Apelelv02M
1379  Z    props        599B      1.2K  PkeycardZ
1380  Z    props        5.1K     10.0K  PbodyarmourZ
1381  Z    props        1.8K      4.1K  Pa51gate_rZ
1382  Z    props        1.1K      2.5K  Pa51gate_lZ
1383  Z    props        3.0K      5.4K  Paf1_lampZ
1384  Z    props        4.2K      8.1K  Paf1_toiletZ
1385  Z    props        9.1K     16.4K  Paf1_doorbig2Z
1386  Z    props        2.7K      4.7K  Paf1_phoneZ
1387  Z    props        7.6K     11.5K  Paf1_cargodoorZ
1388  Z    props        944B      1.9K  Pg5_alarmZ
1389  Z    props        1.0K      2.1K  Pg5_laser_switchZ
1390  Z    props        2.2K      5.5K  Psk_templecolumn4Z
1391  Z    props        654B      1.4K  PcorehatchZ
1392  Z    lang         3.0K      9.0K  LameE
1393  Z    lang         3.0K      8.8K  LameJ
1394  Z    lang         3.0K      9.0K  LameP
1395  Z    lang         3.0K      9.0K  Lame_str_gZ
1396  Z    lang         3.0K      9.0K  Lame_str_fZ
1397  Z    lang         3.0K      9.0K  Lame_str_sZ
1398  Z    lang         3.0K      9.0K  Lame_str_iZ
1399  Z    lang          10B       16B  LarchE
1400  Z    lang          10B       16B  LarchJ
1401  Z    lang          10B       16B  LarchP
1402  Z    lang          10B       16B  Larch_str_gZ
1403  Z    lang          10B       16B  Larch_str_fZ
1404  Z    lang          10B       16B  Larch_str_sZ
1405  Z    lang          10B       16B  Larch_str_iZ
1406  Z    lang          10B       16B  LarecE
1407  Z    lang          10B       16B  LarecJ
1408  Z    lang          10B       16B  LarecP
1409  Z    lang          10B       16B  Larec_str_gZ
1410  Z    lang          10B       16B  Larec_str_fZ
1411  Z    lang          10B       16B  Larec_str_sZ
1412  Z    lang          10B       16B  Larec_str_iZ
1413  Z    lang         1.9K      6.1K  LarkE
1414  Z    lang         1.8K      6.0K  LarkJ
1415  Z    lang         1.9K      6.0K  LarkP
1416  Z    lang         1.9K      6.0K  Lark_str_gZ
1417  Z    lang         1.9K      6.0K  Lark_str_fZ
1418  Z    lang         1.9K      6.0K  Lark_str_sZ
1419  Z    lang         1.9K      6.0K  Lark_str_iZ
1420  Z    lang          10B       16B  LashE
1421  Z    lang          10B       16B  LashJ
1422  Z    lang          10B       16B  LashP
1423  Z    lang          10B       16B  Lash_str_gZ
1424  Z    lang          10B       16B  Lash_str_fZ
1425  Z    lang          10B       16B  Lash_str_sZ
1426  Z    lang          10B       16B  Lash_str_iZ
1427  Z    lang         650B      2.3K  LateE
1428  Z    lang         219B      576B  LateJ
1429  Z    lang         650B      2.3K  LateP
1430  Z    lang         650B      2.3K  Late_str_gZ
1431  Z    lang         650B      2.3K  Late_str_fZ
1432  Z    lang         650B      2.3K  Late_str_sZ
1433  Z    lang         650B      2.3K  Late_str_iZ
1434  Z    lang         1.9K      6.5K  LaztE
1435  Z    lang         1.9K      6.6K  LaztJ
1436  Z    lang         1.9K      6.5K  LaztP
1437  Z    lang         1.9K      6.5K  Lazt_str_gZ
1438  Z    lang         1.9K      6.5K  Lazt_str_fZ
1439  Z    lang         1.9K      6.5K  Lazt_str_sZ
1440  Z    lang         1.9K      6.5K  Lazt_str_iZ
1441  Z    lang          10B       16B  LcatE
1442  Z    lang          10B       16B  LcatJ
1443  Z    lang          10B       16B  LcatP
1444  Z    lang          10B       16B  Lcat_str_gZ
1445  Z    lang          10B       16B  Lcat_str_fZ
1446  Z    lang          10B       16B  Lcat_str_sZ
1447  Z    lang          10B       16B  Lcat_str_iZ
1448  Z    lang         2.4K      7.9K  LcaveE
1449  Z    lang         2.2K      7.5K  LcaveJ
1450  Z    lang         2.4K      7.9K  LcaveP
1451  Z    lang         2.4K      7.9K  Lcave_str_gZ
1452  Z    lang         2.4K      7.9K  Lcave_str_fZ
1453  Z    lang         2.4K      7.9K  Lcave_str_sZ
1454  Z    lang         2.4K      7.9K  Lcave_str_iZ
1455  Z    lang          10B       16B  LcradE
1456  Z    lang          10B       16B  LcradJ
1457  Z    lang          10B       16B  LcradP
1458  Z    lang          10B       16B  Lcrad_str_gZ
1459  Z    lang          10B       16B  Lcrad_str_fZ
1460  Z    lang          10B       16B  Lcrad_str_sZ
1461  Z    lang          10B       16B  Lcrad_str_iZ
1462  Z    lang          10B       16B  LcrypE
1463  Z    lang          10B       16B  LcrypJ
1464  Z    lang          10B       16B  LcrypP
1465  Z    lang          10B       16B  Lcryp_str_gZ
1466  Z    lang          10B       16B  Lcryp_str_fZ
1467  Z    lang          10B       16B  Lcryp_str_sZ
1468  Z    lang          10B       16B  Lcryp_str_iZ
1469  Z    lang         1.7K      6.3K  LdamE
1470  Z    lang         1.6K      5.9K  LdamJ
1471  Z    lang         1.7K      6.2K  LdamP
1472  Z    lang         1.7K      6.2K  Ldam_str_gZ
1473  Z    lang         1.7K      6.2K  Ldam_str_fZ
1474  Z    lang         1.7K      6.2K  Ldam_str_sZ
1475  Z    lang         1.7K      6.2K  Ldam_str_iZ
1476  Z    lang         2.6K      7.8K  LdepoE
1477  Z    lang         2.6K      7.7K  LdepoJ
1478  Z    lang         2.6K      7.9K  LdepoP
1479  Z    lang         2.6K      7.9K  Ldepo_str_gZ
1480  Z    lang         2.6K      7.9K  Ldepo_str_fZ
1481  Z    lang         2.6K      7.9K  Ldepo_str_sZ
1482  Z    lang         2.6K      7.9K  Ldepo_str_iZ
1483  Z    lang          10B       16B  LdestE
1484  Z    lang          10B       16B  LdestJ
1485  Z    lang          10B       16B  LdestP
1486  Z    lang          10B       16B  Ldest_str_gZ
1487  Z    lang          10B       16B  Ldest_str_fZ
1488  Z    lang          10B       16B  Ldest_str_sZ
1489  Z    lang          10B       16B  Ldest_str_iZ
1490  Z    lang         2.2K      6.2K  LdishE
1491  Z    lang         2.1K      5.8K  LdishJ
1492  Z    lang         2.1K      6.1K  LdishP
1493  Z    lang         2.1K      6.1K  Ldish_str_gZ
1494  Z    lang         2.1K      6.1K  Ldish_str_fZ
1495  Z    lang         2.1K      6.1K  Ldish_str_sZ
1496  Z    lang         2.1K      6.1K  Ldish_str_iZ
1497  Z    lang         2.7K      9.3K  LearE
1498  Z    lang         2.7K      9.1K  LearJ
1499  Z    lang         2.7K      9.3K  LearP
1500  Z    lang         2.7K      9.3K  Lear_str_gZ
1501  Z    lang         2.7K      9.3K  Lear_str_fZ
1502  Z    lang         2.7K      9.3K  Lear_str_sZ
1503  Z    lang         2.7K      9.3K  Lear_str_iZ
1504  Z    lang         2.5K      7.6K  LeldE
1505  Z    lang         2.5K      7.5K  LeldJ
1506  Z    lang         2.5K      7.6K  LeldP
1507  Z    lang         2.5K      7.6K  Leld_str_gZ
1508  Z    lang         2.5K      7.6K  Leld_str_fZ
1509  Z    lang         2.5K      7.6K  Leld_str_sZ
1510  Z    lang         2.5K      7.6K  Leld_str_iZ
1511  Z    lang         7.0K     15.2K  LgunE
1512  Z    lang         6.6K     14.3K  LgunJ
1513  Z    lang         6.6K     14.4K  LgunP
1514  Z    lang         6.6K     14.4K  Lgun_str_gZ
1515  Z    lang         6.6K     14.4K  Lgun_str_fZ
